experience_coding,python_user,r_user,sql_user,most_used,compensation,position
0.0,False,False,False,,38576,Beginner
0.81,True,False,True,,5143,Beginner
4.3,True,True,True,Scikit-learn,69723,Beginner
3.2,True,True,False,TensorFlow,2097,Beginner
4.5,True,False,True,TensorFlow,922,Beginner
1.2,True,True,False,,95585,Beginner
4.5,True,False,False,PyTorch,68173,Beginner
2.7,False,True,True,,8957,Beginner
24.1,True,True,True,Scikit-learn,36440,Expert
3.3,True,False,True,Scikit-learn,251,Beginner
3.8,True,False,True,Keras,38095,Beginner
22.7,True,False,False,PyTorch,63069,Expert
9.3,True,False,False,Scikit-learn,86255,Junior
1.6,True,False,False,Scikit-learn,26569,Beginner
15.3,True,False,False,,644,Intermediate
15.4,True,False,False,,12178,Intermediate
0.37,True,False,True,,993,Beginner
1.9,True,False,True,Keras,2286,Beginner
19.3,True,True,True,Scikit-learn,59790,Senior
1.5,True,False,True,PyTorch,27067,Beginner
4.5,False,True,True,,72248,Beginner
0.83,True,False,False,Scikit-learn,730,Beginner
27.6,True,False,True,Keras,179843,Expert
1.4,True,False,False,Scikit-learn,524,Beginner
2.8,True,False,True,,112652,Beginner
27.1,True,False,False,,145125,Expert
0.75,True,False,False,PyTorch,70319,Beginner
3.9,False,False,False,Scikit-learn,28508,Beginner
7.4,True,False,False,PyTorch,730,Junior
19.2,False,False,False,Scikit-learn,256,Senior
0.0,False,False,False,,660,Beginner
1.3,True,False,False,PyTorch,59599,Beginner
0.48,True,True,True,,5985,Beginner
25.9,True,True,True,Keras,211642,Expert
1.5,True,False,False,,70696,Beginner
2.3,True,False,False,Scikit-learn,7801,Beginner
0.22,True,False,False,TensorFlow,65879,Beginner
2.0,True,True,False,,53333,Beginner
0.38,True,False,False,,72431,Beginner
5.4,True,False,False,TensorFlow,23897,Beginner
2.8,False,False,True,,65967,Beginner
3.4,True,False,False,Scikit-learn,56987,Beginner
12.8,False,False,False,PyTorch,69786,Intermediate
1.5,True,True,True,,53842,Beginner
27.5,True,False,True,TensorFlow,40818,Expert
9.8,True,False,True,Scikit-learn,67853,Junior
4.9,True,False,True,PyTorch,66461,Beginner
4.4,False,False,False,,47180,Beginner
4.7,True,True,False,PyTorch,64028,Beginner
1.5,True,False,False,Scikit-learn,42204,Beginner
0.0,False,False,False,,425,Beginner
3.0,True,False,True,TensorFlow,89,Beginner
6.1,True,True,False,Scikit-learn,39677,Junior
13.0,False,False,True,Scikit-learn,178489,Intermediate
4.3,True,False,True,Scikit-learn,65293,Beginner
0.65,True,False,True,,69507,Beginner
2.7,True,False,False,Scikit-learn,152,Beginner
2.2,False,False,False,,1685,Beginner
3.7,True,False,True,,66680,Beginner
4.5,True,False,False,Scikit-learn,398,Beginner
0.95,True,False,False,Keras,56,Beginner
2.7,True,True,False,,64719,Beginner
4.5,True,True,True,Scikit-learn,54070,Beginner
10.6,True,False,True,Scikit-learn,9668,Junior
1.7,True,False,False,Keras,59266,Beginner
2.1,True,False,True,Scikit-learn,1491,Beginner
0.67,True,True,True,,50293,Beginner
24.2,True,False,True,TensorFlow,67870,Expert
2.9,True,False,False,,72072,Beginner
1.4,True,True,False,,1831,Beginner
2.8,True,True,False,,55161,Beginner
1.3,True,False,False,Scikit-learn,3988,Beginner
4.8,True,True,True,Scikit-learn,1513,Beginner
0.42,True,False,False,,65952,Beginner
2.0,True,False,False,PyTorch,54053,Beginner
1.6,True,False,False,Keras,5697,Beginner
0.47,True,False,False,,65624,Beginner
2.7,True,False,False,,58145,Beginner
2.8,True,False,False,Scikit-learn,9601,Beginner
26.0,False,False,True,,32517,Expert
6.4,True,False,True,,54131,Junior
0.41,True,False,False,,6497,Beginner
2.9,True,False,False,PyTorch,7101,Beginner
0.0,False,False,False,,17157,Beginner
4.4,True,True,True,,87951,Beginner
3.3,True,False,True,,164828,Beginner
1.2,True,False,False,Scikit-learn,421,Beginner
7.5,True,False,True,,73467,Junior
0.75,True,False,True,,55897,Beginner
5.4,True,False,True,TensorFlow,1462,Beginner
1.6,True,False,False,TensorFlow,57584,Beginner
2.5,True,False,True,PyTorch,54475,Beginner
4.6,True,True,True,Scikit-learn,65093,Beginner
3.1,True,True,False,Keras,71993,Beginner
0.29,True,True,False,Keras,54554,Beginner
2.9,True,False,False,Keras,113531,Beginner
16.2,True,False,True,Scikit-learn,68606,Senior
3.0,True,False,False,,59432,Beginner
2.8,True,False,False,,70970,Beginner
11.6,True,False,True,Scikit-learn,93356,Intermediate
3.6,True,False,True,TensorFlow,2634,Beginner
2.4,True,False,False,,74831,Beginner
1.9,True,False,True,Scikit-learn,547,Beginner
0.88,False,False,False,,74704,Beginner
0.0,False,False,False,,7337,Beginner
0.73,False,False,False,,63550,Beginner
0.5,False,False,False,,53261,Beginner
13.2,True,False,False,Scikit-learn,3881,Intermediate
2.3,True,False,True,,53023,Beginner
3.1,True,False,True,Scikit-learn,110501,Beginner
0.38,True,False,False,Scikit-learn,52913,Beginner
5.3,True,True,True,Scikit-learn,193719,Beginner
21.5,False,False,False,,55554,Expert
0.37,True,False,True,Scikit-learn,9382,Beginner
3.1,True,False,True,PyTorch,105175,Beginner
0.0,False,False,False,,43,Beginner
2.7,True,False,False,Scikit-learn,51154,Beginner
4.4,False,False,True,,74111,Beginner
2.3,True,True,True,PyTorch,8259,Beginner
13.4,True,False,True,Scikit-learn,75683,Intermediate
4.5,True,False,True,PyTorch,2843,Beginner
10.6,True,False,False,,167055,Junior
15.8,True,False,True,Scikit-learn,44133,Intermediate
0.0,False,False,False,,885,Beginner
6.8,False,False,True,TensorFlow,48201,Junior
3.4,True,True,True,Scikit-learn,81516,Beginner
0.5,True,False,False,TensorFlow,730,Beginner
5.3,True,False,False,TensorFlow,169013,Beginner
4.9,True,True,False,Scikit-learn,64981,Beginner
28.3,True,True,True,Scikit-learn,1365,Expert
0.3,True,False,True,,63055,Beginner
1.0,True,False,False,Keras,683,Beginner
0.89,True,False,False,,500596,Beginner
0.82,True,True,True,,68466,Beginner
0.35,True,True,False,,52555,Beginner
0.43,True,False,False,Scikit-learn,72199,Beginner
5.7,True,False,False,PyTorch,110193,Beginner
3.2,False,False,False,,205,Beginner
23.7,True,False,True,PyTorch,3565,Expert
0.41,True,False,True,Scikit-learn,6825,Beginner
0.93,True,False,False,,10326,Beginner
1.9,True,False,True,,1095,Beginner
1.8,True,False,False,TensorFlow,95075,Beginner
1.5,True,True,False,,71315,Beginner
1.6,True,False,True,TensorFlow,8994,Beginner
0.61,True,True,False,TensorFlow,57972,Beginner
0.82,True,False,True,Scikit-learn,59030,Beginner
2.1,False,False,False,,12168,Beginner
0.67,True,False,False,,57213,Beginner
4.7,False,False,True,,62646,Beginner
15.8,True,False,True,TensorFlow,907,Intermediate
9.5,False,True,True,,526,Junior
1.3,False,False,True,TensorFlow,64291,Beginner
0.33,True,False,False,Keras,68461,Beginner
7.4,True,False,True,Scikit-learn,27991,Junior
1.6,True,False,False,PyTorch,53789,Beginner
7.4,True,False,True,PyTorch,4939,Junior
0.62,True,False,False,TensorFlow,74452,Beginner
1.8,True,True,True,Scikit-learn,49188,Beginner
4.4,True,True,True,Scikit-learn,1073,Beginner
13.7,True,True,False,PyTorch,87014,Intermediate
0.89,False,False,True,,392,Beginner
0.0,False,False,False,,390,Beginner
0.7,True,False,False,,54597,Beginner
6.4,True,False,False,Keras,2298,Junior
4.9,True,False,True,Scikit-learn,96,Beginner
0.63,False,True,True,,588,Beginner
3.9,True,False,True,Scikit-learn,51365,Beginner
1.3,True,False,False,PyTorch,60198,Beginner
4.4,True,False,False,,36240,Beginner
0.8,True,False,False,,59424,Beginner
9.0,True,False,True,Scikit-learn,834,Junior
3.2,True,False,True,Keras,48453,Beginner
1.1,True,False,False,Scikit-learn,54279,Beginner
18.6,False,True,False,,107952,Senior
4.7,True,True,False,Keras,52936,Beginner
10.0,True,True,True,Keras,286530,Junior
1.1,True,False,True,Scikit-learn,686,Beginner
5.1,True,False,True,,36479,Beginner
0.52,True,False,False,,62566,Beginner
0.33,True,False,False,TensorFlow,58507,Beginner
0.24,True,False,False,,2634,Beginner
0.75,True,False,True,TensorFlow,72390,Beginner
2.2,False,False,False,,57813,Beginner
0.31,True,False,False,Keras,644,Beginner
0.5,True,False,True,Scikit-learn,53124,Beginner
1.2,True,False,True,Scikit-learn,2725,Beginner
9.8,True,False,False,Scikit-learn,56341,Junior
4.7,True,False,True,Scikit-learn,33767,Beginner
2.7,False,False,False,PyTorch,30516,Beginner
0.56,True,False,True,TensorFlow,616,Beginner
4.7,True,False,False,Keras,60206,Beginner
2.7,True,False,False,Scikit-learn,56885,Beginner
15.2,True,True,True,TensorFlow,164304,Intermediate
0.96,False,True,True,,63771,Beginner
1.3,True,False,False,Keras,603,Beginner
0.0,False,False,False,,17370,Beginner
18.9,True,False,False,PyTorch,10723,Senior
16.0,True,False,True,Scikit-learn,60251,Senior
2.9,True,False,False,Keras,221,Beginner
12.3,True,True,False,PyTorch,119203,Intermediate
25.3,True,True,True,TensorFlow,2936,Expert
2.2,True,False,False,,55125,Beginner
2.3,False,False,False,,53352,Beginner
0.53,True,True,False,,63411,Beginner
0.0,False,False,False,,162,Beginner
1.2,True,False,False,TensorFlow,74562,Beginner
21.5,True,False,False,PyTorch,115294,Expert
2.2,True,False,True,Keras,2378,Beginner
0.59,True,False,True,,69648,Beginner
1.1,True,True,False,TensorFlow,67335,Beginner
0.55,True,False,False,Scikit-learn,71299,Beginner
0.39,True,False,False,Scikit-learn,58050,Beginner
2.4,True,False,False,TensorFlow,66688,Beginner
0.28,True,False,False,,72881,Beginner
0.86,True,False,False,Scikit-learn,945,Beginner
18.8,False,False,False,Scikit-learn,13463,Senior
2.7,False,False,True,,50764,Beginner
1.3,True,False,True,,72833,Beginner
8.0,True,True,True,,13478,Junior
20.4,True,False,False,PyTorch,22906,Senior
0.83,True,False,False,TensorFlow,30716,Beginner
4.6,True,False,True,,72879,Beginner
0.61,True,False,True,Scikit-learn,2003,Beginner
1.2,True,False,False,Scikit-learn,6214,Beginner
24.4,True,True,True,Scikit-learn,19984,Expert
23.0,True,False,False,,38744,Expert
5.0,True,False,True,Scikit-learn,18929,Beginner
24.8,True,False,False,PyTorch,84,Expert
0.39,True,False,False,,74141,Beginner
18.8,True,False,False,TensorFlow,66004,Senior
8.5,True,True,True,,228,Junior
8.5,True,False,False,TensorFlow,73785,Junior
10.0,True,True,True,Scikit-learn,18158,Junior
1.1,True,True,False,TensorFlow,67163,Beginner
5.9,True,False,True,Scikit-learn,71665,Beginner
1.3,True,False,False,,52784,Beginner
0.36,True,False,False,,68707,Beginner
0.0,False,False,False,,50846,Beginner
2.8,True,False,False,Scikit-learn,75146,Beginner
0.66,True,False,False,Scikit-learn,285359,Beginner
0.86,True,True,True,Scikit-learn,2304,Beginner
0.73,True,False,True,,83414,Beginner
2.7,True,False,True,Scikit-learn,67258,Beginner
3.6,True,False,True,,51504,Beginner
0.35,True,False,False,PyTorch,23950,Beginner
2.0,True,False,False,,62532,Beginner
9.2,True,False,True,Scikit-learn,53648,Junior
9.1,True,False,True,Scikit-learn,13542,Junior
18.2,True,True,True,Scikit-learn,53483,Senior
2.9,True,True,True,,51720,Beginner
0.27,True,False,False,Scikit-learn,13511,Beginner
9.0,True,False,False,,71263,Junior
6.5,True,True,True,Scikit-learn,3870,Junior
12.1,True,False,False,PyTorch,245809,Intermediate
18.1,True,False,True,Scikit-learn,21512,Senior
0.42,False,False,False,,71970,Beginner
3.2,True,True,True,Scikit-learn,986,Beginner
0.6,True,False,False,,74829,Beginner
19.2,False,False,True,Scikit-learn,102875,Senior
27.8,True,False,True,Scikit-learn,55730,Expert
0.88,True,True,False,Scikit-learn,72211,Beginner
11.9,False,False,False,PyTorch,109087,Intermediate
3.4,True,False,False,Scikit-learn,15864,Beginner
2.3,True,True,True,,53448,Beginner
1.8,True,False,False,TensorFlow,63525,Beginner
13.9,True,False,False,TensorFlow,9217,Intermediate
21.6,True,False,False,Scikit-learn,85626,Expert
1.1,False,True,True,,73232,Beginner
22.3,True,False,True,Scikit-learn,55132,Expert
9.1,True,False,True,Scikit-learn,82098,Junior
9.8,True,True,False,Scikit-learn,8554,Junior
0.99,True,False,True,,14795,Beginner
0.97,True,False,False,TensorFlow,66361,Beginner
4.6,True,True,True,Scikit-learn,72929,Beginner
0.93,True,True,False,,66743,Beginner
8.7,True,True,True,Keras,14683,Junior
0.76,False,False,False,,65047,Beginner
17.7,True,True,True,,57496,Senior
2.0,True,True,True,PyTorch,551,Beginner
4.3,True,False,False,TensorFlow,80,Beginner
3.6,True,False,True,Keras,118577,Beginner
0.71,True,False,False,Scikit-learn,50691,Beginner
0.38,True,False,True,,55285,Beginner
0.66,True,False,False,,73169,Beginner
1.3,True,False,False,,51024,Beginner
4.7,True,True,True,TensorFlow,11685,Beginner
9.1,True,False,False,Scikit-learn,64635,Junior
1.8,True,False,True,Scikit-learn,64728,Beginner
17.1,False,True,False,,2800,Senior
2.9,True,True,False,Scikit-learn,58210,Beginner
15.1,True,False,False,Scikit-learn,56582,Intermediate
11.8,True,True,True,Keras,56252,Intermediate
9.5,False,True,False,,4280,Junior
9.0,True,True,True,Scikit-learn,9859,Junior
6.1,False,True,False,Keras,54364,Junior
0.24,True,False,True,,51526,Beginner
5.5,True,True,False,Scikit-learn,117,Beginner
0.0,False,False,False,,575,Beginner
4.9,True,False,True,Scikit-learn,11549,Beginner
5.7,True,False,False,Keras,74581,Beginner
0.51,True,True,True,Scikit-learn,52488,Beginner
1.9,True,False,True,,56589,Beginner
2.6,False,False,False,Scikit-learn,381,Beginner
4.4,True,False,False,TensorFlow,18269,Beginner
8.5,True,False,False,,52093,Junior
2.1,True,False,False,TensorFlow,51410,Beginner
1.6,True,False,True,Scikit-learn,71344,Beginner
18.8,True,True,True,Scikit-learn,52969,Senior
3.1,True,False,True,Scikit-learn,4088,Beginner
17.5,True,False,True,Keras,244208,Senior
12.9,False,False,True,Scikit-learn,59477,Intermediate
0.64,True,False,True,Scikit-learn,53301,Beginner
3.2,True,False,True,Scikit-learn,38093,Beginner
4.0,True,False,True,TensorFlow,10098,Beginner
1.0,True,False,True,,5068,Beginner
17.3,True,False,False,TensorFlow,86693,Senior
0.39,True,False,False,,64150,Beginner
15.8,True,False,True,TensorFlow,102821,Intermediate
0.36,True,False,False,,70304,Beginner
0.28,True,False,False,PyTorch,65429,Beginner
1.9,False,False,True,Scikit-learn,28011,Beginner
21.2,True,False,True,Scikit-learn,45560,Expert
2.1,True,False,False,TensorFlow,8402,Beginner
0.53,True,False,True,TensorFlow,71122,Beginner
15.1,True,False,False,Scikit-learn,63931,Intermediate
4.5,True,False,False,Scikit-learn,68797,Beginner
3.3,True,False,False,Scikit-learn,51855,Beginner
4.0,True,True,True,Scikit-learn,63053,Beginner
8.4,True,True,True,Scikit-learn,15848,Junior
23.1,True,False,False,,60720,Expert
0.27,True,False,False,TensorFlow,66993,Beginner
2.4,True,False,False,,50257,Beginner
1.6,True,True,True,Scikit-learn,67389,Beginner
24.5,True,False,True,Keras,150705,Expert
0.5,True,False,False,Scikit-learn,60328,Beginner
29.3,True,True,True,Keras,182836,Expert
0.21,True,False,True,,42489,Beginner
0.83,True,False,False,Scikit-learn,10791,Beginner
6.8,False,True,True,,24087,Junior
4.8,True,False,False,PyTorch,1091,Beginner
3.8,False,True,True,,69296,Beginner
3.8,True,False,True,TensorFlow,88933,Beginner
3.0,True,False,True,Scikit-learn,68839,Beginner
0.91,True,False,False,,65680,Beginner
0.54,True,True,True,Scikit-learn,8788,Beginner
2.2,True,False,False,,54958,Beginner
0.63,True,True,True,,55970,Beginner
0.82,True,False,True,Keras,54676,Beginner
2.3,True,False,False,Scikit-learn,63687,Beginner
4.2,True,False,False,,55846,Beginner
7.2,True,False,False,Scikit-learn,244540,Junior
4.6,False,False,False,,57309,Beginner
1.8,False,False,True,,63344,Beginner
19.4,True,True,True,Keras,152378,Senior
0.57,True,False,True,TensorFlow,51879,Beginner
2.4,True,False,False,,3791,Beginner
23.0,True,False,True,,269984,Expert
1.1,True,False,True,Keras,52493,Beginner
9.0,True,False,False,Scikit-learn,30965,Junior
3.3,True,True,False,Scikit-learn,64744,Beginner
0.25,True,False,False,,58049,Beginner
1.5,True,True,True,Scikit-learn,196,Beginner
4.1,True,False,True,Scikit-learn,72070,Beginner
4.5,True,False,False,TensorFlow,220,Beginner
8.5,False,False,False,Scikit-learn,70056,Junior
0.77,True,False,False,,56662,Beginner
3.2,False,True,False,,68611,Beginner
1.6,True,False,False,,59872,Beginner
9.3,True,True,True,Keras,23158,Junior
11.9,True,False,False,Scikit-learn,41640,Intermediate
2.7,False,False,True,,9905,Beginner
2.7,True,False,False,Scikit-learn,56757,Beginner
20.6,True,False,False,PyTorch,43349,Senior
0.31,True,True,False,,3861,Beginner
2.2,True,False,True,Scikit-learn,54326,Beginner
19.4,True,True,True,,84159,Senior
0.83,True,False,False,,54965,Beginner
2.5,True,True,False,,1341,Beginner
2.2,True,False,True,Scikit-learn,476,Beginner
2.1,True,False,False,Keras,237,Beginner
8.0,True,False,False,Scikit-learn,55186,Junior
1.0,True,False,True,,60069,Beginner
4.8,True,False,False,TensorFlow,71809,Beginner
1.0,True,False,False,PyTorch,1023,Beginner
27.9,True,False,False,TensorFlow,26458,Expert
2.6,False,True,True,Scikit-learn,91166,Beginner
1.0,True,False,False,,54656,Beginner
0.94,False,False,True,,64585,Beginner
1.1,True,False,False,,66658,Beginner
7.4,True,True,False,TensorFlow,111321,Junior
0.4,True,False,False,Scikit-learn,42917,Beginner
1.6,True,False,False,Scikit-learn,110052,Beginner
3.6,True,False,False,,56986,Beginner
2.0,True,False,False,,6059,Beginner
4.7,True,True,False,Scikit-learn,63584,Beginner
0.94,True,False,False,,64996,Beginner
1.9,True,True,True,Keras,2874,Beginner
0.71,True,False,False,,7337,Beginner
9.0,False,True,False,,41107,Junior
10.1,True,True,True,TensorFlow,28908,Junior
0.73,True,False,False,Scikit-learn,25291,Beginner
0.0,False,False,False,,5301,Beginner
1.8,True,False,False,Scikit-learn,72400,Beginner
7.0,False,True,True,,91488,Junior
4.9,True,False,True,PyTorch,97364,Beginner
4.4,True,False,True,Scikit-learn,1002,Beginner
1.8,True,False,False,PyTorch,5110,Beginner
2.8,True,False,False,,1900,Beginner
24.0,True,True,False,,62602,Expert
1.3,True,False,False,Scikit-learn,67574,Beginner
2.7,True,False,False,,65676,Beginner
9.1,True,True,True,Scikit-learn,58766,Junior
4.6,True,True,True,Keras,68107,Beginner
2.2,False,False,True,PyTorch,331,Beginner
1.5,True,True,False,,65397,Beginner
2.8,True,False,True,Keras,1766,Beginner
2.6,True,False,False,,55291,Beginner
1.3,True,False,False,,60572,Beginner
29.2,True,True,True,Keras,188581,Expert
0.43,True,False,True,Scikit-learn,57991,Beginner
3.0,True,False,False,TensorFlow,64708,Beginner
2.7,True,False,False,Scikit-learn,32005,Beginner
8.9,True,False,True,PyTorch,65991,Junior
3.0,True,True,True,Keras,156627,Beginner
3.9,True,True,False,,69084,Beginner
18.5,True,False,False,PyTorch,24736,Senior
0.86,True,False,False,Scikit-learn,124619,Beginner
1.6,True,False,True,TensorFlow,51832,Beginner
8.3,True,False,False,TensorFlow,30509,Junior
16.1,True,False,False,TensorFlow,189527,Senior
16.2,True,False,True,TensorFlow,74191,Senior
0.65,True,False,False,Scikit-learn,302,Beginner
7.9,True,True,True,Scikit-learn,86427,Junior
0.69,True,False,False,,62961,Beginner
12.5,True,False,True,Scikit-learn,138117,Intermediate
4.5,True,False,True,Keras,2609,Beginner
1.3,True,False,False,Keras,55680,Beginner
4.9,True,False,False,Scikit-learn,889,Beginner
0.43,True,False,False,,301,Beginner
0.66,True,True,False,,66431,Beginner
16.2,False,False,False,,153537,Senior
3.0,True,False,True,,50578,Beginner
1.1,True,False,True,Keras,268175,Beginner
25.9,True,False,True,Scikit-learn,183620,Expert
0.67,True,False,False,TensorFlow,185,Beginner
0.39,False,False,False,,65193,Beginner
0.23,True,False,False,,71760,Beginner
0.9,True,True,False,,52280,Beginner
8.9,True,True,True,TensorFlow,163272,Junior
5.4,True,True,True,TensorFlow,18158,Beginner
0.87,True,False,False,TensorFlow,74078,Beginner
0.68,True,False,False,,53776,Beginner
1.6,True,True,False,Scikit-learn,9169,Beginner
2.6,True,False,False,,56626,Beginner
1.7,True,False,False,Scikit-learn,4685,Beginner
4.0,True,False,True,PyTorch,59725,Beginner
4.6,True,False,False,TensorFlow,13150,Beginner
5.8,True,True,True,,4752,Beginner
0.26,True,True,False,TensorFlow,11244,Beginner
16.7,True,False,True,TensorFlow,57188,Senior
0.31,True,False,True,Scikit-learn,980,Beginner
1.2,True,False,False,,4977,Beginner
1.9,True,False,False,Scikit-learn,25170,Beginner
2.4,True,False,True,Scikit-learn,4825,Beginner
4.1,True,False,True,Scikit-learn,89240,Beginner
2.8,True,False,False,Scikit-learn,50899,Beginner
3.2,True,False,False,Scikit-learn,1498,Beginner
14.4,True,False,True,Scikit-learn,16006,Intermediate
23.4,False,False,True,Scikit-learn,709,Expert
3.6,False,False,True,,73220,Beginner
3.4,False,False,True,,144,Beginner
3.9,True,False,False,TensorFlow,88620,Beginner
0.99,True,False,False,PyTorch,68708,Beginner
0.42,True,False,False,,60246,Beginner
2.4,True,False,True,,54068,Beginner
2.9,True,False,False,,56262,Beginner
27.3,True,True,True,TensorFlow,53044,Expert
5.4,True,True,False,Scikit-learn,180206,Beginner
0.29,True,False,False,Scikit-learn,1730,Beginner
1.8,True,False,True,Scikit-learn,56401,Beginner
0.73,True,False,False,Keras,70495,Beginner
26.8,True,True,True,PyTorch,217302,Expert
1.3,True,False,False,Scikit-learn,70220,Beginner
7.9,True,True,False,TensorFlow,33609,Junior
20.9,False,True,True,,60122,Senior
15.6,True,True,True,Scikit-learn,60968,Intermediate
3.2,True,False,False,Scikit-learn,19148,Beginner
0.61,True,False,False,,55333,Beginner
1.1,True,False,False,PyTorch,59850,Beginner
2.2,True,False,False,PyTorch,50902,Beginner
1.1,True,False,False,Scikit-learn,174312,Beginner
1.7,False,False,True,TensorFlow,2801,Beginner
17.6,True,True,True,PyTorch,8724,Senior
3.4,True,True,False,Keras,62853,Beginner
11.2,True,False,True,,639,Intermediate
4.6,True,True,True,,187937,Beginner
7.3,True,False,True,Keras,95562,Junior
0.83,True,False,False,Scikit-learn,53670,Beginner
14.6,True,True,True,Scikit-learn,249290,Intermediate
0.0,False,False,False,,55924,Beginner
1.8,False,False,False,,71727,Beginner
1.6,True,False,True,Scikit-learn,52894,Beginner
0.95,True,False,True,Scikit-learn,152,Beginner
5.0,True,False,False,TensorFlow,260499,Beginner
12.6,True,False,False,TensorFlow,10430,Intermediate
0.68,True,False,False,,58135,Beginner
2.2,False,False,False,,67372,Beginner
3.9,True,False,True,,51436,Beginner
27.1,True,False,True,Scikit-learn,282932,Expert
21.1,True,False,False,PyTorch,16331,Expert
5.0,False,False,False,Scikit-learn,1475,Beginner
7.4,True,False,False,Scikit-learn,63706,Junior
2.7,False,True,False,,801,Beginner
5.8,True,False,False,,40527,Beginner
3.8,True,False,False,Scikit-learn,2476,Beginner
10.0,True,True,True,Scikit-learn,124617,Junior
1.5,False,False,False,,364,Beginner
29.5,True,True,True,Keras,96161,Expert
4.9,True,False,True,PyTorch,55736,Beginner
5.0,True,False,True,Scikit-learn,56217,Beginner
0.35,True,True,False,Scikit-learn,18155,Beginner
1.7,True,False,False,Scikit-learn,1322,Beginner
2.0,True,False,False,Scikit-learn,19329,Beginner
0.63,True,False,False,Scikit-learn,50017,Beginner
4.7,True,False,False,Keras,11436,Beginner
0.78,True,False,False,TensorFlow,59623,Beginner
0.48,True,False,False,,54336,Beginner
3.4,True,False,False,Keras,65874,Beginner
1.1,True,False,False,Scikit-learn,74706,Beginner
0.0,False,False,False,,361,Beginner
1.6,True,False,False,Scikit-learn,51088,Beginner
4.4,True,False,True,TensorFlow,67490,Beginner
1.8,True,False,True,TensorFlow,1141,Beginner
1.3,True,False,False,,71512,Beginner
0.79,True,False,False,,64452,Beginner
0.24,True,False,True,TensorFlow,37670,Beginner
1.3,True,False,True,TensorFlow,313,Beginner
2.3,True,True,False,TensorFlow,60539,Beginner
2.4,True,False,True,Scikit-learn,68,Beginner
3.9,True,False,True,Scikit-learn,29389,Beginner
0.82,True,True,False,Keras,58486,Beginner
0.37,True,False,False,TensorFlow,353,Beginner
8.1,True,False,True,Scikit-learn,70429,Junior
19.1,True,True,True,Scikit-learn,68249,Senior
0.77,True,False,False,,51671,Beginner
17.4,False,False,True,,12353,Senior
1.3,True,True,False,TensorFlow,21180,Beginner
0.93,True,False,False,Scikit-learn,73716,Beginner
2.9,True,False,False,Keras,70790,Beginner
0.25,True,True,True,,64966,Beginner
26.6,True,True,True,,114716,Expert
0.0,False,False,False,,5374,Beginner
0.39,True,False,False,TensorFlow,54603,Beginner
1.6,True,False,False,Keras,70059,Beginner
6.4,True,False,True,TensorFlow,1820,Junior
2.3,True,False,False,Scikit-learn,2779,Beginner
1.9,True,False,False,Scikit-learn,60997,Beginner
15.6,True,False,False,,61768,Intermediate
4.0,True,True,True,,60488,Beginner
0.94,True,False,False,Scikit-learn,29379,Beginner
3.8,True,False,False,Scikit-learn,70680,Beginner
9.5,True,False,True,Scikit-learn,1809,Junior
1.5,True,False,False,TensorFlow,393747,Beginner
0.41,True,False,True,TensorFlow,68543,Beginner
7.4,True,False,True,Scikit-learn,118598,Junior
0.79,True,False,False,PyTorch,64908,Beginner
0.85,True,False,False,TensorFlow,471,Beginner
8.1,True,False,True,PyTorch,62338,Junior
4.9,False,False,False,,63636,Beginner
1.3,True,False,False,,65521,Beginner
1.3,True,False,False,Scikit-learn,51810,Beginner
4.0,True,False,True,,57585,Beginner
10.1,True,False,True,TensorFlow,67022,Junior
1.4,True,False,True,TensorFlow,4095,Beginner
10.0,True,False,True,Keras,51628,Junior
2.5,True,False,True,Scikit-learn,74230,Beginner
17.2,True,False,False,Scikit-learn,56079,Senior
0.0,False,False,False,,75110,Beginner
0.64,True,False,True,,61014,Beginner
3.2,True,False,False,PyTorch,69509,Beginner
5.5,False,False,False,,60671,Beginner
2.8,True,False,False,PyTorch,74926,Beginner
3.9,True,False,True,Keras,8547,Beginner
2.8,True,False,False,TensorFlow,63635,Beginner
3.4,True,False,False,Scikit-learn,53900,Beginner
0.4,True,False,True,PyTorch,650,Beginner
13.0,True,False,False,PyTorch,60851,Intermediate
1.5,True,False,True,,70090,Beginner
1.1,True,False,False,TensorFlow,34682,Beginner
0.65,True,False,False,,63629,Beginner
17.0,True,False,True,,71925,Senior
2.5,True,True,True,Scikit-learn,47789,Beginner
0.79,True,False,True,,618,Beginner
26.3,True,True,True,Scikit-learn,104645,Expert
5.8,True,False,False,PyTorch,93898,Beginner
1.2,False,False,False,TensorFlow,74284,Beginner
1.3,True,False,False,Scikit-learn,9787,Beginner
13.5,True,False,False,Scikit-learn,1534,Intermediate
2.9,True,True,False,,73964,Beginner
0.64,True,False,True,,4945,Beginner
0.59,True,False,True,,66710,Beginner
4.6,True,False,True,Scikit-learn,99,Beginner
0.0,False,False,False,,631,Beginner
3.5,True,False,False,Scikit-learn,60558,Beginner
3.6,True,False,False,PyTorch,49242,Beginner
5.0,True,False,True,,102058,Beginner
0.36,True,False,False,,515,Beginner
19.4,True,True,True,Scikit-learn,253543,Senior
0.92,True,False,True,,74887,Beginner
0.79,True,False,True,Scikit-learn,14074,Beginner
2.5,True,True,False,Scikit-learn,501,Beginner
1.2,True,False,True,,12,Beginner
3.6,True,False,False,,409,Beginner
8.3,True,False,False,Scikit-learn,630,Junior
2.7,True,False,True,TensorFlow,22493,Beginner
8.4,True,False,True,Scikit-learn,1925,Junior
1.6,False,False,False,,74943,Beginner
